location_id,location_name,latitude,longitude,date,no2_valid_pixels,no2_mean,no2_std,no2_min,no2_max,no2_median,co_valid_pixels,co_mean,co_std,co_min,co_max,co_median,so2_valid_pixels,so2_mean,so2_std,so2_min,so2_max,so2_median,aer_ai_340_380_valid_pixels,aer_ai_340_380_mean,aer_ai_340_380_std,aer_ai_340_380_min,aer_ai_340_380_max,aer_ai_340_380_median,s2_valid_pixels,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_median,ndbi_mean,ndbi_std,ndbi_min,ndbi_max,ndbi_median,ndwi_mean,ndwi_std,ndwi_min,ndwi_max,ndwi_median,day_of_week,month,day_of_year
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-11-30,156,0.00019660801626741886,7.349858788074926e-05,6.607639807043597e-05,0.00043931251275353134,0.0001785425265552476,90.0,0.05023624747991562,0.006143102888017893,0.04269781708717346,0.08078372478485107,0.049119364470243454,156.0,0.00017889593436848372,0.00032625877065584064,-0.0005460360553115606,0.0011560581624507904,0.00014105963055044413,156,-0.8815600872039795,0.19776181876659393,-1.343955159187317,-0.31953251361846924,-0.8713929653167725,0,,,,,,,,,,,,,,,,5,11,335
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-01,26,0.00010640802793204784,2.5916819140547886e-05,7.075732719385996e-05,0.0001544349652249366,9.763299021869898e-05,65.0,0.047686975449323654,0.0038379270117729902,0.042621273547410965,0.055471278727054596,0.04646533355116844,125.0,5.027807492297143e-05,0.0003034775727428496,-0.0006511714891530573,0.0007356566493399441,4.9005411710822955e-05,156,-1.1137973070144653,0.5302532911300659,-2.1173975467681885,-0.1187506765127182,-1.113091230392456,0,,,,,,,,,,,,,,,,6,12,336
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-02,0,,,,,,0.0,,,,,,0.0,,,,,,153,0.38075369596481323,0.4273518919944763,-0.5276075005531311,1.6178958415985107,0.3117804527282715,0,,,,,,,,,,,,,,,,0,12,337
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-03,0,,,,,,77.0,0.044442929327487946,0.001339211012236774,0.040654540061950684,0.04837806522846222,0.0446196086704731,10.0,2.0930343453073874e-05,3.120141991530545e-05,-5.789327769889496e-05,4.902062573819421e-05,3.0630853871116415e-05,156,0.6757733225822449,0.7401610016822815,-0.6692946553230286,2.2055468559265137,0.6857396364212036,45954,-0.0034754928201436996,0.02672562189400196,-0.15735222399234772,0.27315831184387207,-0.00552486814558506,-0.0793878436088562,0.03953332453966141,-0.2832448482513428,0.1820984184741974,-0.0775773748755455,0.01254202239215374,0.01745687983930111,-0.1974516212940216,0.07659201323986053,0.012925401329994202,1,12,338
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-04,8,3.4599375794641674e-05,8.50330434332136e-06,2.29722627409501e-05,4.6911878598621115e-05,3.366328019183129e-05,39.0,0.04171403869986534,0.0016732487129047513,0.038531575351953506,0.04421808943152428,0.04204641655087471,22.0,9.313321061199531e-05,0.00021687029220629483,-0.0003357039240654558,0.0005538886762224138,6.87410865793936e-05,156,-0.4163881838321686,0.693658173084259,-1.8139424324035645,1.5255228281021118,-0.5276918411254883,0,,,,,,,,,,,,,,,,2,12,339
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-05,8,6.518175359815359e-05,1.5371553672594018e-05,5.201803651289083e-05,0.00010112737072631717,5.946549936197698e-05,110.0,0.04456383362412453,0.0033298719208687544,0.03627319633960724,0.050731271505355835,0.045569419860839844,44.0,3.300395974292769e-06,0.00016175975906662643,-0.0007150509627535939,0.00036059063859283924,9.923617653839756e-06,156,-1.3597232103347778,0.5706085562705994,-2.891338348388672,0.05796932429075241,-1.3822031021118164,0,,,,,,,,,,,,,,,,3,12,340
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-06,0,,,,,,21.0,0.03859782591462135,0.003499180544167757,0.03251881152391434,0.041806090623140335,0.04024064168334007,0.0,,,,,,156,-1.0899978876113892,0.597331702709198,-3.129324436187744,-0.043913476169109344,-0.9665175676345825,0,,,,,,,,,,,,,,,,4,12,341
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-07,0,,,,,,0.0,,,,,,0.0,,,,,,156,-0.12724056839942932,0.06433381885290146,-0.3024992346763611,0.012528261169791222,-0.12544408440589905,0,,,,,,,,,,,,,,,,5,12,342
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-08,0,,,,,,0.0,,,,,,0.0,,,,,,156,0.26481664180755615,0.05269962549209595,0.10090822726488113,0.37348273396492004,0.26778900623321533,45954,0.012541363015770912,0.004931136500090361,-0.010957601480185986,0.03999997675418854,0.012269943952560425,-0.21011704206466675,0.017160383984446526,-0.32924988865852356,-0.16363625228405,-0.20816747844219208,-0.024856654927134514,0.003567642765119672,-0.03880862891674042,-0.008445097133517265,-0.024890780448913574,6,12,343
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-09,4,0.00011076671944465488,2.5585366529412568e-05,8.522646385245025e-05,0.0001384547504130751,0.00010969282448058948,16.0,0.04563893377780914,0.002153486479073763,0.041816793382167816,0.04777676984667778,0.0463908389210701,10.0,2.1787320292787626e-05,6.207715341588482e-05,-8.052030898397788e-05,0.00011760328197851777,2.2954209271119907e-05,156,-0.1041397899389267,0.5869085788726807,-2.247359037399292,0.8357733488082886,0.08525775372982025,0,,,,,,,,,,,,,,,,0,12,344
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-10,69,0.00016420242900494486,4.414554496179335e-05,5.4465719586005434e-05,0.000267444527707994,0.00015635715681128204,122.0,0.04956566169857979,0.00456229317933321,0.04099734127521515,0.06519884616136551,0.04926726222038269,99.0,2.444318488414865e-05,0.0001549803273519501,-0.0005655176937580109,0.0003148659598082304,4.71111161459703e-05,156,-1.3620587587356567,0.4522455334663391,-2.5269947052001953,-0.11481606960296631,-1.4557526111602783,0,,,,,,,,,,,,,,,,1,12,345
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-11,0,,,,,,46.0,0.04291015490889549,0.0033078936394304037,0.03618589788675308,0.04734822362661362,0.0436716228723526,0.0,,,,,,156,-0.9111027121543884,0.38548144698143005,-2.1161324977874756,0.16214682161808014,-0.9643048048019409,0,,,,,,,,,,,,,,,,2,12,346
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-12,0,,,,,,2.0,0.04120706021785736,0.001977769657969475,0.039229292422533035,0.043184831738471985,0.04120706021785736,0.0,,,,,,156,-0.3865422308444977,0.06104651466012001,-0.540421187877655,-0.2037440985441208,-0.3854829967021942,0,,,,,,,,,,,,,,,,3,12,347
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-13,0,,,,,,0.0,,,,,,0.0,,,,,,156,0.07108008861541748,0.3029802441596985,-0.5303314328193665,0.7642750144004822,0.027880409732460976,45954,0.01067520584911108,0.009288482367992401,-0.05389219522476196,0.07225056737661362,0.011002082377672195,-0.1238061934709549,0.02414286509156227,-0.2225770205259323,-0.044900745153427124,-0.11916042864322662,-0.013145030476152897,0.006707390770316124,-0.04028820991516113,0.02246827445924282,-0.01380312629044056,4,12,348
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-14,0,,,,,,70.0,0.042291708290576935,0.001076699118129909,0.040165871381759644,0.04409608617424965,0.0425044521689415,0.0,,,,,,156,0.14915311336517334,0.27557724714279175,-0.47708579897880554,0.9101390242576599,0.15866318345069885,0,,,,,,,,,,,,,,,,5,12,349
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-15,0,,,,,,43.0,0.04969186708331108,0.003968236967921257,0.043056584894657135,0.05835064500570297,0.04990290105342865,0.0,,,,,,156,-0.09620735049247742,0.26049456000328064,-0.7418676614761353,0.6199648976325989,-0.10034646838903427,0,,,,,,,,,,,,,,,,6,12,350
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-16,143,8.917247032513842e-05,2.9793480280204676e-05,3.4053791750920936e-05,0.00016532755398657173,8.519794937456027e-05,98.0,0.0486140139400959,0.0036383315455168486,0.03877316042780876,0.05678797885775566,0.04857688769698143,156.0,-3.732569530257024e-05,0.0002917828969657421,-0.0007466251845471561,0.0006672525778412819,-4.3050349631812423e-05,156,-1.1076629161834717,0.19818557798862457,-1.7764772176742554,-0.7722931504249573,-1.0828464031219482,0,,,,,,,,,,,,,,,,0,12,351
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-17,9,0.00017125294834841043,4.5501274144044146e-05,9.427607437828556e-05,0.00021852894860785455,0.00015828976756893098,69.0,0.056247588247060776,0.006234483793377876,0.04719254747033119,0.07009075582027435,0.05362560227513313,80.0,6.466465856647119e-05,0.00026292778784409165,-0.0006940988241694868,0.0006008289055898786,7.674650987610221e-05,156,-0.600494384765625,0.4520406424999237,-1.8457587957382202,0.20881856977939606,-0.5304479598999023,0,,,,,,,,,,,,,,,,1,12,352
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-18,150,7.33801134629175e-05,1.8425371308694594e-05,3.7070680264150724e-05,0.00012291452731005847,7.293742964975536e-05,102.0,0.05608949437737465,0.0016249046893790364,0.05331072211265564,0.05959289148449898,0.05577791854739189,152.0,-8.499499381287023e-05,0.0007753512472845614,-0.0017786851385608315,0.0024482375010848045,-1.2873744708485901e-05,150,0.6245946288108826,0.12222178280353546,0.38264501094818115,1.1854182481765747,0.6033679842948914,45954,0.2569228708744049,0.19103285670280457,-0.349040150642395,0.8907561302185059,0.199998140335083,0.08341176807880402,0.17712795734405518,-0.5609159469604492,0.7442749738693237,0.08817242830991745,-0.30598682165145874,0.1686384081840515,-0.8667688965797424,0.47141170501708984,-0.29124099016189575,2,12,353
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-19,149,0.00010288826888427138,2.554577076807618e-05,5.1942290156148374e-05,0.00020162157306913286,0.0001012447610264644,122.0,0.059906039386987686,0.004004418384283781,0.05437924340367317,0.06724155694246292,0.05811615660786629,155.0,8.442169928457588e-06,0.0003990592958871275,-0.0009209384443238378,0.001055464381352067,-1.8925125914392993e-05,156,0.022683115676045418,0.17756497859954834,-0.3956034779548645,0.8726159334182739,0.013629274442791939,0,,,,,,,,,,,,,,,,3,12,354
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-20,139,0.00014761538477614522,4.555509440251626e-05,7.753007957944646e-05,0.00030799664091318846,0.00013705958554055542,53.0,0.05912483111023903,0.0036072153598070145,0.05044063553214073,0.07055942714214325,0.05917474254965782,143.0,0.00018204451771453023,0.00034544419031590223,-0.0006295452476479113,0.0012853143271058798,0.00018553005065768957,156,-0.9157432913780212,0.36037614941596985,-2.174086570739746,-0.1780717521905899,-0.8455649614334106,0,,,,,,,,,,,,,,,,4,12,355
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-21,72,0.00013844313798472285,6.0738700994988903e-05,4.229950354783796e-05,0.00028056229348294437,0.0001342387404292822,111.0,0.06100396811962128,0.005134145729243755,0.04849991574883461,0.07436873763799667,0.060730941593647,113.0,6.905075133545324e-05,0.0002499930851627141,-0.0008020845125429332,0.0010044594528153539,7.020751218078658e-05,156,-1.3514147996902466,0.3042422831058502,-2.023081064224243,-0.5239998698234558,-1.3605122566223145,0,,,,,,,,,,,,,,,,5,12,356
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-22,41,0.00024192010459955782,8.27432086225599e-05,9.143286297330633e-05,0.00042326198308728635,0.00022823427570983768,22.0,0.06910835951566696,0.0018838098039850593,0.06649285554885864,0.07257457822561264,0.0686461329460144,156.0,0.0002845500421244651,0.00034932978451251984,-0.0006191338179633021,0.0011882983380928636,0.0002829795703291893,156,-0.6467226147651672,0.30703648924827576,-1.430754542350769,0.01472429372370243,-0.6401636004447937,0,,,,,,,,,,,,,,,,6,12,357
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-23,84,7.954602187965065e-05,2.1176199879846536e-05,4.3026004277635366e-05,0.00012146742665208876,7.710889622103423e-05,18.0,0.08030756562948227,0.005658832844346762,0.05791628733277321,0.08318977057933807,0.08166637271642685,156.0,7.159894721553428e-06,0.0003040380252059549,-0.0007755677797831595,0.0007651430205442011,1.3325608961167745e-05,156,0.582439124584198,0.14141693711280823,0.1399090439081192,1.1680563688278198,0.5964277982711792,45954,0.1826011687517166,0.12946949899196625,-0.13728757202625275,0.7088800668716431,0.1424536257982254,0.032809969037771225,0.1324082314968109,-0.4651544690132141,0.47822344303131104,0.038220759481191635,-0.2057994157075882,0.11727574467658997,-0.6233901977539062,0.21752412617206573,-0.19030238687992096,0,12,358
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-24,0,,,,,,9.0,0.045306891202926636,0.0008285247022286057,0.04492057114839554,0.047636546194553375,0.0451107956469059,0.0,,,,,,156,0.4411960542201996,0.1201210543513298,0.14902037382125854,0.6895373463630676,0.42870858311653137,0,,,,,,,,,,,,,,,,1,12,359
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-25,46,0.00016659915854688734,4.323017128626816e-05,6.593496073037386e-05,0.00027481935103423893,0.00016684515867382288,65.0,0.0598011240363121,0.009439762681722641,0.04843620955944061,0.08731884509325027,0.05704858899116516,69.0,0.00013006462540943176,0.00026890149456448853,-0.0004603154957294464,0.0007739918073639274,0.00015033474483061582,156,0.2014479786157608,0.3902379274368286,-0.9597557783126831,0.7971012592315674,0.3422166407108307,0,,,,,,,,,,,,,,,,2,12,360
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-26,0,,,,,,135.0,0.04596330225467682,0.004310681950300932,0.03826909139752388,0.056967876851558685,0.04575885832309723,12.0,0.0001319837901974097,0.00015278674254659563,-0.0001713953970465809,0.0003641046641860157,0.00012405618326738477,156,-1.334378719329834,0.26153942942619324,-2.146634817123413,-0.7376084923744202,-1.336423635482788,0,,,,,,,,,,,,,,,,3,12,361
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-27,0,,,,,,131.0,0.044892869889736176,0.002906455658376217,0.03935632482171059,0.050548702478408813,0.04480579122900963,0.0,,,,,,156,-1.0423128604888916,0.36369064450263977,-1.680598258972168,-0.19308537244796753,-1.0749752521514893,0,,,,,,,,,,,,,,,,4,12,362
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-28,139,6.04263914283365e-05,1.1800268111983314e-05,2.824798139045015e-05,9.554561256663874e-05,6.078795559005812e-05,127.0,0.05767035856842995,0.0030685870442539454,0.05231054872274399,0.0650501400232315,0.05717224255204201,155.0,-2.484210745024029e-05,0.00034898598096333444,-0.0011263415217399597,0.0006501444149762392,3.119143730145879e-05,156,-0.13667859137058258,0.29076433181762695,-0.8585078716278076,0.75667804479599,-0.2201138585805893,45954,0.2252715528011322,0.1692594736814499,-0.29349610209465027,0.8193863034248352,0.1738094985485077,0.08141477406024933,0.1628170609474182,-0.5295222997665405,0.6040129065513611,0.08711569011211395,-0.2633480429649353,0.15249896049499512,-0.7535650134086609,0.39504873752593994,-0.24858637154102325,5,12,363
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-29,146,0.00011075250949943438,2.8348436899250373e-05,6.102609768277034e-05,0.00019848934607580304,0.00010786090570036322,105.0,0.05780062824487686,0.002640630817040801,0.05333757400512695,0.0637991726398468,0.05748394876718521,156.0,-0.00020017946371808648,0.0010448251850903034,-0.003131336299702525,0.003941317554563284,-0.00018949757213704288,156,0.28170523047447205,0.13808447122573853,-0.13805660605430603,0.503978431224823,0.3136090040206909,0,,,,,,,,,,,,,,,,6,12,364
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-30,0,,,,,,0.0,,,,,,2.0,-0.00019967647676821798,0.0,-0.00019967647676821798,-0.00019967647676821798,-0.00019967647676821798,156,0.04577428102493286,0.4232850670814514,-1.4095574617385864,0.6702607870101929,0.12720318138599396,0,,,,,,,,,,,,,,,,0,12,365
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2024-12-31,0,,,,,,0.0,,,,,,0.0,,,,,,156,-0.3938567340373993,0.2695540189743042,-1.1906564235687256,0.3382619619369507,-0.4186042547225952,0,,,,,,,,,,,,,,,,1,12,366
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-01-01,156,9.960423631127924e-05,5.138243795954622e-05,2.4366026991629042e-05,0.00030926920589990914,8.73664757818915e-05,102.0,0.058202508836984634,0.005738115403801203,0.046581510454416275,0.0761040598154068,0.056895337998867035,156.0,6.821798888267949e-05,0.00032179494155570865,-0.0006748844753019512,0.0013038481120020151,5.132186925038695e-05,156,-0.8703024387359619,0.1382356435060501,-1.367116928100586,-0.5198572874069214,-0.8576297760009766,0,,,,,,,,,,,,,,,,2,1,1
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-01-02,54,0.0001449315604986623,7.24836572771892e-05,4.967785207554698e-05,0.00035789466346614063,0.00012323468399699777,80.0,0.0554967038333416,0.005880655720829964,0.04683923348784447,0.06457479298114777,0.055003222078084946,82.0,0.00014949576871003956,0.0003662064846139401,-0.000686672399751842,0.0016078636981546879,0.00012812961358577013,156,-0.2944749891757965,0.3297397196292877,-1.2019566297531128,0.4555709660053253,-0.2860863208770752,45954,0.1468028426170349,0.11138346791267395,-0.14668841660022736,0.6379960775375366,0.11430195719003677,0.02984386682510376,0.13379596173763275,-0.47915118932724,0.41797950863838196,0.04030098766088486,-0.15095317363739014,0.10389833152294159,-0.5689067840576172,0.19891241192817688,-0.1384270191192627,3,1,2
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-01-03,141,6.815665255999193e-05,1.630556653253734e-05,3.924403790733777e-05,0.00012547257938422263,6.449261127272621e-05,59.0,0.06156938523054123,0.0012480084551498294,0.05921459570527077,0.06516873836517334,0.06159776449203491,136.0,5.350300489226356e-05,0.0006821872084401548,-0.0015460164286196232,0.002253942657262087,6.771241896785796e-05,151,0.8498304486274719,0.12620922923088074,0.4384608864784241,1.1647448539733887,0.8510456085205078,0,,,,,,,,,,,,,,,,4,1,3
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-01-04,147,0.00011303098290227354,2.343754022149369e-05,5.6469674746040255e-05,0.00016241408593486995,0.00010913117876043543,124.0,0.06053531542420387,0.005556636955589056,0.05283273011445999,0.07286063581705093,0.0598532035946846,156.0,8.21785579319112e-05,0.000328694237396121,-0.0005624452023766935,0.0010273667285218835,2.966147440019995e-05,156,0.18578539788722992,0.14905869960784912,-0.19562655687332153,0.5677329301834106,0.1876639872789383,0,,,,,,,,,,,,,,,,5,1,4
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-01-05,156,7.32051776139997e-05,1.747463466017507e-05,4.3010844819946215e-05,0.00012153416901128367,7.209544128272682e-05,29.0,0.06739270687103271,0.0028800752479583025,0.06112556532025337,0.07111314684152603,0.06787455081939697,156.0,4.23587225668598e-05,0.0003661873925011605,-0.0007323421305045485,0.0013313746312633157,1.8088718206854537e-05,156,0.013961284421384335,0.1501695066690445,-0.7017090916633606,0.18289035558700562,0.044857777655124664,0,,,,,,,,,,,,,,,,6,1,5
2161292,"Số 46, phố Lưu Quang Vũ",21.0152,105.7999,2025-01-06,156,0.00014725256187375635,5.412219252320938e-05,5.940828850725666e-05,0.00031575054163113236,0.00013064028462395072,93.0,0.07039576023817062,0.0070667508989572525,0.0521533377468586,0.08481574803590775,0.06919442862272263,156.0,4.474058005143888e-05,0.00031738734105601907,-0.0011384071549400687,0.0009719281224533916,4.381575490697287e-05,156,-0.6011030673980713,0.15371280908584595,-1.3206053972244263,-0.375480592250824,-0.5620524883270264,0,,,,,,,,,,,,,,,,0,1,6
