latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
15.55697,107.32006,333.23,0.4,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.83,4.73,D
15.56318,107.23825,350.51,0.4,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.6,13.44,D
15.56239,107.23439,351.54,0.4,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,295.66,9.36,D
15.34473,106.11893,349.82,0.48,0.65,2026-04-01,0533,N,VIIRS,n,2.0NRT,295.34,11.37,D
15.51738,106.92782,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,292.73,9.28,D
15.5181,106.93134,343.18,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,292.96,9.28,D
15.52303,106.92679,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,290.99,9,D
15.58743,107.24474,351.07,0.4,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,294.82,12.67,D
15.58668,107.24102,355.29,0.4,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.59,12.67,D
15.52372,106.93017,346.57,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,290.29,9,D
15.29348,105.78297,336.34,0.5,0.66,2026-04-01,0533,N,VIIRS,n,2.0NRT,299.24,3.86,D
15.29455,105.78393,332.61,0.5,0.66,2026-04-01,0533,N,VIIRS,n,2.0NRT,299.16,4.28,D
15.59572,106.86662,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,299.28,121.27,D
15.59466,106.86144,208,0.42,0.61,2026-04-01,0533,N,VIIRS,l,2.0NRT,295.74,101.24,D
15.62947,106.88818,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,296.08,9.06,D
15.63115,106.86758,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,297.58,60.06,D
15.15265,104.47892,331.17,0.61,0.71,2026-04-01,0533,N,VIIRS,n,2.0NRT,300.01,9.43,D
15.32219,105.24915,333.61,0.54,0.68,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.02,3.46,D
15.16286,104.49473,330.27,0.61,0.71,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.14,5.29,D
15.15548,104.46008,334.22,0.62,0.71,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.83,10.83,D
15.16816,104.48748,334.88,0.61,0.71,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.34,5.29,D
15.6325,106.86453,355.52,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,303.16,45.57,D
15.63159,106.86022,343.92,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,295.62,45.57,D
15.32479,105.24795,333.57,0.54,0.68,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.76,2.97,D
15.16588,104.48824,341.26,0.61,0.71,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.04,9.42,D
15.15955,104.45945,348.3,0.61,0.71,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.84,13.26,D
15.71587,107.04058,333.34,0.41,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,291.47,5.48,D
15.17114,104.48102,333.69,0.61,0.71,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.28,5.98,D
15.65191,106.64587,343.21,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,300.15,5.26,D
15.66334,106.64355,367,0.44,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,302.63,17.1,D
15.66249,106.63941,331.27,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.73,17.1,D
15.73492,106.87763,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,297.68,13.2,D
15.74041,106.87584,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,296.42,21.41,D
15.65455,106.16761,336.12,0.47,0.64,2026-04-01,0533,N,VIIRS,n,2.0NRT,297,6.85,D
15.84639,107.06292,334.2,0.41,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.83,3.49,D
15.94929,106.65732,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,297.74,26.51,D
15.95871,106.67409,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,306.71,113.52,D
15.9556,106.65919,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,304.63,50.23,D
15.96349,106.66869,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,293.86,12.97,D
15.96107,106.65707,344.7,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.07,7.73,D
16.11557,107.37672,341.35,0.38,0.59,2026-04-01,0533,N,VIIRS,n,2.0NRT,295.58,4.91,D
15.98331,106.7072,351.06,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,295.93,3.58,D
15.97643,106.47298,337.91,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.66,7.52,D
15.25235,103.09934,346.41,0.75,0.77,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.68,7.48,D
15.50375,104.14523,331.06,0.63,0.72,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.73,4.58,D
15.51036,104.14371,338.9,0.63,0.72,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.41,4.58,D
15.25493,103.0963,350.13,0.75,0.77,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.56,8.28,D
15.50723,104.1475,332.94,0.63,0.72,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.54,8.93,D
15.5059,104.14152,343.27,0.63,0.72,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.93,9.6,D
16.07647,106.69366,330.89,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,295.32,1.75,D
16.07363,106.59497,342.3,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.51,9.33,D
16.0728,106.59094,341.03,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,293.97,6.57,D
15.64553,104.58768,332.15,0.59,0.7,2026-04-01,0533,N,VIIRS,n,2.0NRT,299.87,6.8,D
16.08074,106.57206,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,299.94,18.29,D
16.08407,106.58815,331.59,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.81,8.03,D
16.08325,106.58418,350.08,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,299.2,8.03,D
16.18976,106.96035,342.65,0.41,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,294.9,29.91,D
16.19585,106.96191,338.14,0.41,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,293.97,29.91,D
16.19512,106.95831,344.05,0.41,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,302.15,29.91,D
16.20537,106.98042,346.1,0.41,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,292.96,5.11,D
16.2111,106.98026,334.54,0.41,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,293.06,5.11,D
16.19435,106.9603,367,0.41,0.6,2026-04-01,0533,N,VIIRS,h,2.0NRT,304.25,66.69,D
16.19363,106.95689,348.22,0.41,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,293.13,30.43,D
16.20963,106.97803,351.55,0.41,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,293.79,5.99,D
16.17697,106.68313,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,299.05,7.28,D
16.18258,106.68182,330.65,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,300.95,4.4,D
15.48366,103.36993,367,0.71,0.75,2026-04-01,0533,N,VIIRS,h,2.0NRT,298.52,40.73,D
16.24183,106.65539,336.09,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,295.17,4.64,D
16.24944,106.6638,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,301.41,41.8,D
16.24799,106.65676,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,298.52,51.67,D
16.25017,106.6674,331.54,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.73,21.65,D
16.24733,106.65353,347.08,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,304.38,51.67,D
16.2558,106.66619,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,300.81,21.65,D
16.04333,105.60716,330.97,0.5,0.66,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.41,2.82,D
16.27582,106.70691,333.62,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,299.1,3.5,D
16.24417,106.65768,352.37,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,295.76,19.52,D
16.24351,106.65456,354.02,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,300.02,19.52,D
16.25197,106.66672,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,298.87,19.95,D
16.2512,106.66311,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,301.48,38.29,D
16.2497,106.65601,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,296.54,22.38,D
16.24902,106.65279,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,301.47,22.38,D
16.2576,106.66552,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,298.25,19.95,D
16.24521,106.6069,332.09,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,295.98,2.61,D
16.32488,106.93022,337.16,0.41,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,294.54,2.61,D
16.32003,106.90703,353.8,0.41,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.56,6.24,D
16.27792,106.70618,339.03,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.71,6.55,D
16.32561,106.9061,367,0.41,0.6,2026-04-01,0533,N,VIIRS,h,2.0NRT,298.23,10.81,D
16.28915,106.70383,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,298.35,20.05,D
16.28998,106.70779,339.57,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,290.08,11.94,D
16.09192,105.773,337.02,0.49,0.65,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.78,6.64,D
16.29643,106.71062,338.6,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,294.66,5.9,D
16.09976,105.7805,335.07,0.49,0.65,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.45,3.93,D
16.30583,106.72755,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,294.74,9.6,D
16.26008,106.50873,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,306.8,109.57,D
16.46641,107.50546,340.41,0.37,0.58,2026-04-01,0533,N,VIIRS,n,2.0NRT,295.06,5.96,D
16.46569,107.50197,339.2,0.37,0.58,2026-04-01,0533,N,VIIRS,n,2.0NRT,293.41,5.35,D
16.3048,106.72263,353.43,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,292.88,9.6,D
16.25925,106.50479,208,0.43,0.62,2026-04-01,0533,N,VIIRS,l,2.0NRT,307.17,109.57,D
16.26568,106.5071,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,298.51,75.21,D
16.28036,106.57733,355.32,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,300.04,8.12,D
16.26831,106.51968,347.25,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.92,31.31,D
16.2674,106.51533,344.03,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,300.88,41.36,D
16.26485,106.50316,208,0.43,0.62,2026-04-01,0533,N,VIIRS,l,2.0NRT,307.94,75.21,D
16.28094,106.49486,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,299.51,15.26,D
16.28016,106.4911,355.45,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.92,15.26,D
16.29226,106.49213,330.05,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.67,4.05,D
16.09817,105.53704,352.36,0.5,0.66,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.64,14.07,D
15.57822,103.15224,333.33,0.73,0.76,2026-04-01,0533,N,VIIRS,n,2.0NRT,299.29,5.28,D
16.10321,105.531,349.19,0.5,0.66,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.39,10.81,D
16.33021,106.56116,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,297.95,11.04,D
16.31176,106.47144,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,301.65,19.38,D
16.33104,106.5652,342.38,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.43,11.47,D
16.311,106.46774,346.74,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.2,19.38,D
16.32897,106.52631,335.3,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,294.5,3.15,D
16.31907,106.47807,337.86,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.8,7.6,D
16.33689,106.4781,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,303.58,44.73,D
16.43237,106.94834,351.89,0.4,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.94,4.52,D
16.43173,106.94518,330.1,0.4,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,295.4,4.52,D
16.35619,106.57272,338.87,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,290.58,5.92,D
16.33855,106.4862,347.72,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.65,7.69,D
16.33608,106.47413,353.51,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.83,21.98,D
16.31002,106.48417,346.88,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.92,6.65,D
16.10427,105.53206,341.83,0.5,0.66,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.62,5.43,D
16.33221,106.56044,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,298.33,12.78,D
16.31316,106.47102,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,301.46,20.97,D
16.33308,106.56454,342.99,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.43,12.67,D
16.3157,106.48293,349.59,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.34,6.65,D
16.31238,106.46733,347.27,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.34,20.97,D
15.5774,103.15781,332.75,0.73,0.76,2026-04-01,0533,N,VIIRS,n,2.0NRT,299.88,10.12,D
16.32053,106.47765,330.11,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.25,6.44,D
16.43153,106.94808,354.87,0.4,0.6,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.45,9.91,D
16.35835,106.57222,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,297.12,10.88,D
16.33838,106.47771,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,302.33,54.41,D
16.35926,106.57652,341.64,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,290.48,10.05,D
16.35742,106.56783,347.13,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.57,10.88,D
16.34095,106.48984,347.15,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.17,23.53,D
16.34009,106.48579,347.04,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,301.45,23.53,D
16.33754,106.47373,350.51,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.84,26.92,D
16.36405,106.57127,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,296.37,10.62,D
16.36312,106.56684,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,298.15,10.62,D
16.36589,106.57999,343.24,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.37,7.83,D
16.36497,106.5756,347.65,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,295.59,7.83,D
16.34574,106.48443,345.67,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.8,7.56,D
16.36307,106.51032,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,304.54,43.54,D
16.36221,106.50624,342.04,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,295.54,43.54,D
16.37295,106.52919,338.06,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.79,2.3,D
16.36872,106.50902,335.32,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.48,43.54,D
16.38296,106.54871,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,298.17,9.99,D
16.38206,106.5444,338.77,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.88,9.99,D
16.32439,106.2411,367,0.45,0.63,2026-04-01,0533,N,VIIRS,h,2.0NRT,296.22,11.68,D
16.09507,105.16573,341.25,0.53,0.67,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.72,9.15,D
16.36679,106.3861,343.49,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.14,5.38,D
16.33972,106.25666,346.58,0.45,0.63,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.19,8.06,D
16.0613,104.94926,334.22,0.55,0.68,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.38,2.09,D
16.42337,106.6296,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,297.11,23.58,D
16.40377,106.53511,330.41,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.47,2.25,D
16.43446,106.65484,340.79,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.97,4.36,D
16.40926,106.5045,348.15,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.15,8.35,D
16.43465,106.54156,339.51,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.89,3.24,D
16.43688,106.52363,355.9,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.21,10.84,D
16.40215,106.26752,367,0.45,0.63,2026-04-01,0533,N,VIIRS,h,2.0NRT,299.01,58.41,D
16.41549,106.3325,354.84,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.64,39.23,D
16.4148,106.32912,345.74,0.44,0.63,2026-04-01,0533,N,VIIRS,n,2.0NRT,302.99,42.43,D
16.40121,106.26296,353,0.45,0.63,2026-04-01,0533,N,VIIRS,n,2.0NRT,301.1,60.26,D
16.43808,106.52311,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,298.37,10.46,D
16.40166,106.26778,367,0.45,0.63,2026-04-01,0533,N,VIIRS,h,2.0NRT,298.25,53.55,D
16.41543,106.33253,352.17,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.33,37.38,D
16.41471,106.32915,345.47,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,302.9,44.18,D
16.4007,106.26327,353.8,0.45,0.63,2026-04-01,0533,N,VIIRS,n,2.0NRT,301.08,64.01,D
16.42128,106.33189,354.56,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,299.47,6.8,D
16.43116,106.35026,367,0.44,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,304.09,98.89,D
16.44051,106.39445,350.8,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.27,9.51,D
16.42784,106.33456,331.99,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.96,6.8,D
16.42704,106.33077,350.32,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.79,6.8,D
16.43027,106.34606,208,0.44,0.62,2026-04-01,0533,N,VIIRS,l,2.0NRT,303.56,98.89,D
16.4697,106.5047,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,313.18,63.91,D
16.46457,106.4803,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,300.5,19.03,D
16.43848,106.35657,367,0.44,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,298.5,8.45,D
16.47059,106.5089,338.1,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.87,65.08,D
16.46367,106.47604,351.26,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,293.67,19.03,D
16.43766,106.35268,343.12,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.07,8.45,D
16.49502,106.5972,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,299.59,65.25,D
16.46756,106.46635,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,301.15,53.97,D
16.44497,106.35901,367,0.44,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,298.79,25.03,D
16.42253,106.25272,367,0.45,0.63,2026-04-01,0533,N,VIIRS,h,2.0NRT,301.15,107.5,D
16.49422,106.59338,342.37,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,304.62,56.37,D
16.47028,106.47926,334.7,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,295.41,19.03,D
16.46666,106.46206,340.77,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.09,19.75,D
16.44413,106.35502,344.03,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.73,8.45,D
16.4433,106.3511,336.81,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.88,8.45,D
16.44086,106.33952,343.54,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,295.27,6.37,D
16.4216,106.24831,347.52,0.45,0.63,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.01,41.12,D
16.4754,106.50365,356.76,0.43,0.62,2026-04-01,0533,N,VIIRS,l,2.0NRT,288.14,63.91,D
16.47452,106.49943,356.75,0.43,0.62,2026-04-01,0533,N,VIIRS,l,2.0NRT,287.89,63.91,D
16.50064,106.59592,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,300.74,40.89,D
16.4998,106.59193,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,297.96,26.13,D
16.49895,106.58784,350.3,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,299.12,26.13,D
16.45955,106.34306,367,0.44,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,299.52,7.32,D
16.50676,106.56885,332.68,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.29,5.9,D
16.44428,106.2703,357.13,0.45,0.63,2026-04-01,0533,N,VIIRS,n,2.0NRT,299.06,19.82,D
16.45678,106.30124,367,0.44,0.63,2026-04-01,0533,N,VIIRS,h,2.0NRT,297.9,14.83,D
16.51323,106.57166,341.2,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,295.01,5.9,D
16.4874,106.4192,367,0.43,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,296.89,17.02,D
16.48652,106.41499,350.95,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.27,11.44,D
16.45991,106.28754,347.55,0.44,0.63,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.79,9.33,D
16.45905,106.28344,341.09,0.44,0.63,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.2,6.25,D
16.52447,106.56908,335.59,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.03,4.43,D
16.48096,106.35972,347.24,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.52,12.46,D
16.48009,106.35552,348.19,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.89,8.49,D
16.00886,104.15533,333,0.62,0.71,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.93,4.1,D
16.49706,106.40845,367,0.44,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,303.01,53.2,D
16.53011,106.56789,337.6,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.91,5.76,D
16.52761,106.55579,333.07,0.43,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,287.9,5.88,D
16.4962,106.40433,346.46,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.51,19.63,D
16.46801,106.26885,336.51,0.44,0.63,2026-04-01,0533,N,VIIRS,n,2.0NRT,297.74,10.31,D
16.25416,105.25591,330.54,0.52,0.67,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.15,2.96,D
16.53831,106.57912,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,297.44,31.58,D
16.47377,106.26766,367,0.44,0.63,2026-04-01,0533,N,VIIRS,h,2.0NRT,298.45,10.31,D
16.53745,106.57494,346.07,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,301.54,36.53,D
16.54559,106.5859,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,298.1,16.14,D
16.54391,106.57772,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,300.26,62.4,D
16.54475,106.58179,341.33,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.53,62.4,D
16.54223,106.56958,339.27,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.79,69.66,D
16.53973,106.55746,330.74,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,294.25,7.61,D
16.24218,105.13955,330.41,0.53,0.67,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.06,4.17,D
16.54307,106.57364,208,0.42,0.61,2026-04-01,0533,N,VIIRS,l,2.0NRT,316.58,69.66,D
16.54867,106.5723,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,301.04,69.66,D
16.55035,106.58047,330.05,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,296,62.4,D
16.54951,106.57637,332.4,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,295.81,62.4,D
16.54786,106.56836,355.55,0.42,0.61,2026-04-01,0533,N,VIIRS,n,2.0NRT,302.31,69.66,D
16.55426,106.57085,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,290.12,9.61,D
16.52036,106.37714,352.62,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.04,7.34,D
16.46639,106.11591,341.48,0.46,0.63,2026-04-01,0533,N,VIIRS,n,2.0NRT,294.82,12.49,D
16.46555,106.11183,356.66,0.46,0.63,2026-04-01,0533,N,VIIRS,l,2.0NRT,289.73,10.49,D
16.52608,106.37602,367,0.44,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,303.56,65.39,D
16.52522,106.3718,337.75,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,298.6,44.22,D
16.53182,106.37495,367,0.44,0.62,2026-04-01,0533,N,VIIRS,h,2.0NRT,296.54,65.39,D
16.53094,106.37068,356.16,0.44,0.62,2026-04-01,0533,N,VIIRS,n,2.0NRT,296.96,44.22,D
16.54609,106.57507,367,0.42,0.61,2026-04-01,0533,N,VIIRS,h,2.0NRT,296.49,31.14,D
